"","symbol","date","close","volume","name","gics_sector","gics_sub_industry","headquarters","key_people","number_of_employees"
"505","INTC",2021-11-29,50,31478900,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"506","INTC",2021-11-30,49.200001,49460800,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"507","INTC",2021-12-01,48.599998,35093500,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"508","INTC",2021-12-02,49.5,37240800,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"509","INTC",2021-12-03,49.25,32224900,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"510","INTC",2021-12-06,50.990002,40336000,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"511","INTC",2021-12-07,52.57,91731500,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"512","INTC",2021-12-08,51.75,37143400,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"513","INTC",2021-12-09,50.48,31694200,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"514","INTC",2021-12-10,50.59,23783600,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"515","INTC",2021-12-13,50,35726900,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"516","INTC",2021-12-14,49.700001,34120400,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"517","INTC",2021-12-15,50.669998,32590300,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"518","INTC",2021-12-16,50.830002,33132300,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"519","INTC",2021-12-17,50.619999,50102300,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"520","INTC",2021-12-20,49.599998,30140300,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"521","INTC",2021-12-21,50.77,31956300,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"522","INTC",2021-12-22,50.970001,23307900,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"523","INTC",2021-12-23,51.310001,25198200,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"524","INTC",2021-12-27,51.939999,20985400,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"525","INTC",2021-12-28,51.759998,19290400,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"526","INTC",2021-12-29,51.830002,14174800,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"527","INTC",2021-12-30,51.740002,18359400,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"528","INTC",2021-12-31,51.5,16319000,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"529","INTC",2022-01-03,53.209999,33857600,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"530","INTC",2022-01-04,53.139999,45681400,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"531","INTC",2022-01-05,53.869999,59109300,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"532","INTC",2022-01-06,54.009998,35757900,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"533","INTC",2022-01-07,53.439999,30717200,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"534","INTC",2022-01-10,55.209999,49260800,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"535","INTC",2022-01-11,55.91,39795200,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"536","INTC",2022-01-12,55.740002,29136800,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"537","INTC",2022-01-13,54.939999,29605400,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"538","INTC",2022-01-14,55.700001,30151500,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"539","INTC",2022-01-18,54.759998,35313800,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"540","INTC",2022-01-19,53.619999,30595100,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"541","INTC",2022-01-20,52.040001,28582600,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"542","INTC",2022-01-21,52.040001,46372400,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"543","INTC",2022-01-24,51.939999,64198400,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"544","INTC",2022-01-25,51,44095400,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"545","INTC",2022-01-26,51.689999,54895400,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"546","INTC",2022-01-27,48.049999,89642800,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"547","INTC",2022-01-28,47.73,61945400,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"548","INTC",2022-01-31,48.82,51828400,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"549","INTC",2022-02-01,48.950001,35386100,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"550","INTC",2022-02-02,49.509998,37962700,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"551","INTC",2022-02-03,48.279999,42145800,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"552","INTC",2022-02-04,48.009998,32431500,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"553","INTC",2022-02-07,48.18,27558500,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"554","INTC",2022-02-08,48.810001,28051200,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"555","INTC",2022-02-09,49.91,35217300,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"556","INTC",2022-02-10,48.860001,32762700,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"557","INTC",2022-02-11,47.630001,37208200,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"558","INTC",2022-02-14,47.580002,28456900,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"559","INTC",2022-02-15,48.439999,35837900,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"560","INTC",2022-02-16,48.23,26022900,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"561","INTC",2022-02-17,47.57,32030600,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"562","INTC",2022-02-18,45.040001,76520100,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"563","INTC",2022-02-22,44.689999,57093300,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"564","INTC",2022-02-23,44.650002,38176700,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"565","INTC",2022-02-24,46.720001,72740100,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"566","INTC",2022-02-25,47.709999,39266300,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"567","INTC",2022-02-28,47.700001,41946100,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"568","INTC",2022-03-01,46.82,53853000,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"569","INTC",2022-03-02,48.869999,46936500,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"570","INTC",2022-03-03,47.93,36389900,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"571","INTC",2022-03-04,48.07,38310700,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"572","INTC",2022-03-07,47.68,43813700,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"573","INTC",2022-03-08,47.5,44813900,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"574","INTC",2022-03-09,47.630001,36076500,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"575","INTC",2022-03-10,46.66,36456000,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"576","INTC",2022-03-11,45.830002,27082100,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"577","INTC",2022-03-14,44.400002,35993900,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"578","INTC",2022-03-15,44.810001,34448900,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"579","INTC",2022-03-16,46.630001,38885500,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"580","INTC",2022-03-17,47.139999,28555000,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"581","INTC",2022-03-18,47.450001,46237100,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"582","INTC",2022-03-21,47.389999,32910900,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"583","INTC",2022-03-22,48.389999,27923300,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"584","INTC",2022-03-23,48.27,37126400,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"585","INTC",2022-03-24,51.619999,51677900,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"586","INTC",2022-03-25,51.830002,33239800,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"587","INTC",2022-03-28,51.509998,22932400,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"588","INTC",2022-03-29,52.25,27303700,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"589","INTC",2022-03-30,51.43,24623300,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"590","INTC",2022-03-31,49.560001,43698300,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"591","INTC",2022-04-01,48.110001,46586100,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"592","INTC",2022-04-04,49.200001,23784900,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"593","INTC",2022-04-05,48.130001,25779200,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"594","INTC",2022-04-06,47.540001,31518700,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"595","INTC",2022-04-07,47.560001,24117000,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"596","INTC",2022-04-08,47.02,22138300,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"597","INTC",2022-04-11,46.57,30352500,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"598","INTC",2022-04-12,46.5,29861400,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"599","INTC",2022-04-13,47.009998,22171300,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"600","INTC",2022-04-14,45.669998,36148300,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"601","INTC",2022-04-18,46.639999,25593100,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"602","INTC",2022-04-19,47.93,31483100,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"603","INTC",2022-04-20,48.110001,22781800,"Intel","Information Technology","Semiconductors","Santa Clara, California, U.S.","Omar Ishrak (Chairman)Pat Gelsinger (CEO)David Zisner (CFO)[1]","121,100 (2021)[2]"
"604","GOOG",2021-07-06,2595.419922,1067500,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"605","GOOG",2021-07-07,2601.550049,834000,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"606","GOOG",2021-07-08,2583.540039,989000,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"607","GOOG",2021-07-09,2591.48999,755300,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"608","GOOG",2021-07-12,2611.280029,847200,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"609","GOOG",2021-07-13,2619.889893,830900,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"610","GOOG",2021-07-14,2641.649902,895600,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"611","GOOG",2021-07-15,2625.330078,829300,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"612","GOOG",2021-07-16,2636.909912,742800,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"613","GOOG",2021-07-19,2585.080078,1285500,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"614","GOOG",2021-07-20,2622.030029,954200,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"615","GOOG",2021-07-21,2652.01001,737100,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"616","GOOG",2021-07-22,2666.570068,680400,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"617","GOOG",2021-07-23,2756.320068,1318900,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"618","GOOG",2021-07-26,2792.889893,1152600,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"619","GOOG",2021-07-27,2735.929932,2108200,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"620","GOOG",2021-07-28,2727.629883,2734400,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"621","GOOG",2021-07-29,2730.810059,964200,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"622","GOOG",2021-07-30,2704.419922,1197700,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"623","GOOG",2021-08-02,2719.790039,1007000,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"624","GOOG",2021-08-03,2725.600098,953200,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"625","GOOG",2021-08-04,2720.570068,826400,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"626","GOOG",2021-08-05,2738.800049,593300,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
"627","GOOG",2021-08-06,2740.719971,678000,"Alphabet (Class C)","Communication Services","Interactive Media & Services","Googleplex, Mountain View, California, U.S.","John L. Hennessy (Chairman)Sundar Pichai (CEO)Ruth Porat (CFO)","156,500 (Dec 2021)"
